training,"[1.6157888362521218, 1.3515411411012923, 1.3095195629483178, 1.296556580407279, 1.2484397481736682, 1.2273095988091969, 1.2247430230322338, 1.1918090978122893, 1.2032722097351438, 1.1997444677352904, 1.153789430232275, 1.1205429300807772, 1.1189856104623703, 1.2995530836922782, 1.1542058585938952, 1.1284834453037806, 1.0715185545739674, 1.2099832101095291, 1.2262034261794317, 1.074891867410569, 1.0480404778889247, 1.0894072390737988, 1.0193534554753985, 0.9963278755687532, 0.9699662004198347, 0.9535296720550174, 0.9551244269098554, 0.9570413302239917, 0.9259691497257777, 0.962009886219388, 0.9497341566994076, 0.9326641891116187, 0.9169163919630505, 0.9151466247013637, 1.1386952794165839, 1.0109907804216658, 0.9704507928802854, 0.9006981331961496, 0.9214945779527937, 0.8785618881952195, 0.9191456652822949, 0.9149037669953846, 0.8919879763466971, 0.8957220050266811, 0.8842833500816708, 1.13360527413232, 0.9301970396723066, 0.905178718112764, 0.876970489025116, 0.8773546915962582, 0.8827751629693168, 0.9191835432960873, 0.89377122651963, 0.9066409951164609, 0.8879451509884425, 0.8624333366893586, 0.895447214898609, 0.8728842115402222, 0.8638379192352295, 0.9669631468682062, 0.9059799868719919, 0.8615776675088065, 0.8680524281093053, 0.8545519107864017, 0.8392780764897665, 0.8525242907660348, 0.8469175862130665, 0.9415757767359416, 0.8901301158042181, 0.8620690542175656, 0.8219155035700116, 0.8563680780501592, 0.8450498675164723, 0.824198963755653, 0.8282885058720907, 0.8368984234900702, 0.8372277156511942, 0.8213621080489386, 0.8355118261064802, 0.818975834051768, 0.8884851229758489, 0.9109599904786972, 0.9755346121106829, 0.8581105724970499, 0.8078864431381225, 0.8160038690339951, 0.7903581979161217, 0.8262650752067566, 0.8121359709330968, 0.8054429685501825, 0.8132627584820702, 0.8055900672503881, 0.8289113168489365, 0.8115363913490659, 0.8335780936195737, 0.8240182119324094, 0.8195967591376532, 0.8505667359488351, 0.8340704308237348, 0.7980970971924918, 0.7795947740191506, 0.7875710320472717, 0.8013770681335812, 0.8034348660423642, 0.8231162370954241, 0.7749619805245173, 0.8373511335963295, 0.8080243171964373, 0.7812249370983668, 0.8022710581052871, 0.8074522695087252, 0.7892408462933131, 0.7871016858872913, 0.7828248408862523, 0.7767271253040858, 0.7847658552442278, 0.7758996571813311, 0.7781385085696266, 0.802540826229822, 0.7578987137476603, 0.8080452404703413, 0.776439760298956, 0.9450711231004624, 0.8193492647579738, 0.7849841107640948, 0.7577363684063866, 0.7717501437096369, 0.7692387628555298, 0.7688627500761123, 0.7640099364235288, 0.7657327378363836, 0.7487844309352694, 0.761367624373663, 0.7831372770808992, 0.7793567206746056, 0.8000499242828005, 0.7625109971137274, 0.8324099404471261, 0.8175570927347455, 0.7722253154572987, 0.8297120467821757, 0.7746376693816412, 0.7997953397887093, 0.7732961776143029, 0.8158001901989892, 0.8103264472598122, 0.7658507209732419, 0.7609512577738081, 0.7607832527160645, 0.7527581135431926, 0.7812113948095413, 0.7486311641193572, 0.7501054948852176, 0.7771951370012192, 0.7721734591892787, 0.7637035358519781, 0.7792122001875015, 0.7746387612252008, 0.7416086489813668, 0.7656061331431071, 0.8165826074282329, 0.7969518801144191, 0.7531946194739568, 0.7596568151882717, 0.7662775669779096, 0.7760003639402844, 0.75136253288814, 0.7446304837862651, 0.7463375158537002, 0.7484452419053941, 0.7972744515963963, 0.7530840413911002, 0.8294425485247657, 0.7642234968003773, 0.7488300510815211, 0.7801268001965114, 0.749198549361456, 0.7402211217653184, 0.7629192562330337, 0.786554999805632, 0.7713448178200495, 0.796653467359997, 0.8490425563993909, 0.7619465011642093, 0.7483133432978676, 0.7592647109712873, 0.7445586153439113, 0.7614786450068156, 0.7390413049289158, 0.8012100654556638, 0.7967704114459809, 0.7499128969510397, 0.7453401681355067, 0.7386334201267787, 0.744022338503883, 0.7630841829663231, 0.737912373088655, 0.751722564924331, 0.7531374092329116, 0.7503799343109131, 0.7504048504148211]"
testing,"[1.464674377080166, 1.3908685084545251, 1.378788052183209, 1.5112710486758838, 1.280386186910398, 1.2197349586270072, 1.2192071902029442, 1.3254572135029417, 1.2599865794181824, 1.269086381702712, 1.296972641439149, 1.2179266575610999, 1.1792257581696366, 1.5200722289807869, 1.255123841943163, 1.178160745086092, 1.183460452339866, 1.2975031625140796, 1.2172596292062239, 1.2466842261227695, 1.1018117314035243, 1.2075403106935096, 1.1643434744892698, 1.1415161689122517, 1.0885671557802143, 1.1231308805220055, 1.0717664081038851, 1.0901140940911842, 1.0419178090312264, 1.1270240355621686, 1.1215593733570792, 1.0201090917442783, 1.047821904673721, 1.1052287175799862, 1.2787492618416294, 1.0784343255288673, 1.0868882356267986, 1.0622568293051287, 1.086914542949561, 1.0551450378967053, 1.1092279408917283, 1.0311919848124187, 1.0881628755367163, 1.077963911222689, 1.0529451776634564, 1.081578294436137, 1.1293210116299717, 1.1735016495892496, 1.0608921511606737, 1.0240708110910473, 1.0326180322603746, 1.112514205051191, 1.1253821452458699, 1.062697863036936, 1.0189773178461827, 1.0473419482057744, 0.9910784815296982, 1.0849392757271275, 1.0305863456292585, 1.1923340405478622, 1.0675220516594974, 1.1183895613207961, 1.0069167559797114, 1.1053501999739446, 1.011550022797151, 1.0698315401871998, 1.0294821939685128, 1.2344095562443589, 1.0355322604829615, 1.0152667209957584, 1.0685459113482274, 1.0391425074953022, 1.0208753013249598, 1.1289634451721653, 1.0267446402347449, 1.0099880343133754, 1.0154705481095747, 1.039490773822322, 1.071708417300022, 0.9544862418463735, 1.2947665136871915, 0.9988546552080096, 1.0299865160927628, 1.042081712773352, 1.0400969629937953, 1.032682073838783, 1.0801808283184513, 1.08559896458279, 1.0105320811271667, 1.1361757480736934, 1.0763793361909462, 1.1223268364415024, 1.0223633168321666, 1.046820693846905, 0.9566575153307482, 1.022461344798406, 1.052313466866811, 0.9665270086490747, 1.0099485688137286, 0.9924783309300741, 0.9384314824234355, 1.0473739884116433, 0.9590767748428114, 1.0882943733171984, 1.0171540632392422, 0.9716617862383524, 1.0666807754473253, 1.056133870825623, 1.0372885447559934, 1.038725323749311, 1.0949417343645385, 0.9818647061333512, 0.978896927652937, 1.0132805614760427, 1.041346302538207, 1.0713140115593418, 1.011958228819298, 1.012487825119134, 1.0103193313786478, 1.0110374093055725, 1.0663722545811625, 0.9868630956519734, 1.09360498009306, 1.0342475365508685, 1.0060841648867636, 1.068577918139371, 0.9912568430105845, 0.9846803184711572, 1.0206768106330524, 1.0256114520809867, 1.0621699266361468, 1.0049945919802694, 1.0879505574703217, 0.9981073384935205, 1.0411982996897264, 1.061569251797416, 1.0441109041372936, 1.1475134455796443, 1.2007238539782437, 1.04626085451155, 1.069434705105695, 1.0178287065390386, 1.018020920681231, 1.0432311504176168, 1.1956423412669788, 1.0247829086852795, 1.0069736151984243, 1.0228187017368549, 0.994901104406877, 1.0492811392654071, 1.0465948771346698, 1.071228414773941, 1.030089425318169, 1.0440083173188297, 1.026195292219971, 1.0326015922156246, 1.038931179227251, 1.0340749603329282, 0.9901156994429502, 1.0425385670228438, 1.1242828342047604, 1.0477545288476078, 1.040316200617588, 1.0147936705387, 1.0702331589929985, 1.0827915849107685, 1.0330096185207367, 1.0821885159521392, 0.9986817213622007, 0.9927480347228773, 1.0788341110402888, 1.0118487802418796, 1.0939802066846327, 1.0422506711699746, 1.0260572776649937, 1.0502151440490375, 1.1180437875516487, 1.070885119113055, 1.0076184670130413, 1.1519308433388218, 1.097640787110184, 0.9866513510545095, 1.07368198669318, 1.0816954609119531, 1.0343503509507035, 1.058935537482753, 1.0698790459921865, 1.0563153552286553, 1.030922422806422, 1.1198488654512349, 1.1045130292574565, 1.0117270910378657, 1.0742721088004834, 1.0295084805199595, 1.0985770848664371, 1.0950425185940482, 1.0782069581927676, 1.0814279200452748, 1.1224020213791819, 1.1041255259152614, 1.0195676061240109]"
training_silhouette,"[0.357002688172043, 0.4695410906298003, 0.4923425499231951, 0.4969335637480799, 0.5223559907834101, 0.5460829493087558, 0.5482008448540706, 0.5658006912442396, 0.5587807219662058, 0.5571793394777266, 0.5818202764976959, 0.6069393241167435, 0.6229992319508448, 0.5719201228878648, 0.6516551459293395, 0.6677246543778801, 0.6909447004608295, 0.6287711213517665, 0.6210426267281106, 0.7093951612903225, 0.7246390168970814, 0.7119988479262672, 0.7437692012288787, 0.7642818740399385, 0.7808909370199693, 0.7986808755760368, 0.7947004608294931, 0.794502688172043, 0.8135099846390168, 0.7923771121351767, 0.7999270353302611, 0.8101113671274962, 0.8205337941628263, 0.8254109062980031, 0.6978149001536099, 0.7652668970814133, 0.7886059907834101, 0.8292223502304148, 0.8194623655913978, 0.8430952380952381, 0.8165418586789555, 0.8182622887864823, 0.8355299539170506, 0.8281317204301075, 0.8387269585253456, 0.7051632104454685, 0.8093990015360982, 0.823139400921659, 0.839276113671275, 0.8388671274961597, 0.8375499231950845, 0.8152361751152073, 0.8290418586789554, 0.8236904761904762, 0.8345238095238096, 0.8490725806451613, 0.8292837941628264, 0.8380337941628264, 0.8492223502304147, 0.7826113671274961, 0.8210695084485407, 0.8476152073732719, 0.8441666666666666, 0.8498137480798771, 0.8599942396313364, 0.850652841781874, 0.8567818740399386, 0.8014592933947773, 0.8257066052227343, 0.8483890168970815, 0.8705952380952381, 0.8512884024577573, 0.8598195084485406, 0.8725556835637481, 0.8681470814132104, 0.8566378648233487, 0.8622599846390169, 0.8715975422427035, 0.8613671274961597, 0.8727380952380952, 0.8380798771121352, 0.8214266513056835, 0.7827188940092166, 0.8446409370199692, 0.878976574500768, 0.8744009216589862, 0.8898079877112135, 0.8680318740399385, 0.8764285714285714, 0.8806509216589862, 0.8761194316436252, 0.8808314132104454, 0.8642223502304147, 0.8769508448540706, 0.8588690476190476, 0.8671428571428571, 0.8696390168970815, 0.8533909370199693, 0.8618413978494623, 0.8816666666666667, 0.8930299539170506, 0.889402841781874, 0.8793452380952381, 0.8803552227342549, 0.8616647465437788, 0.8949903993855606, 0.8602304147465438, 0.8757142857142857, 0.8901171274961597, 0.8785464669738863, 0.8789573732718894, 0.8879166666666667, 0.8894335637480799, 0.8929147465437788, 0.8935714285714286, 0.8872945468509985, 0.8927937788018433, 0.8923214285714286, 0.879402841781874, 0.9035637480798772, 0.8724193548387097, 0.8897619047619048, 0.8041609062980031, 0.8695199692780338, 0.888905529953917, 0.9039228110599078, 0.8960675883256528, 0.8955184331797235, 0.8976785714285714, 0.898323732718894, 0.8965322580645162, 0.9086309523809524, 0.901776113671275, 0.8893279569892473, 0.8893970814132105, 0.8779358678955453, 0.9003571428571429, 0.8620814132104454, 0.8698195084485406, 0.8970199692780338, 0.8570238095238095, 0.8929147465437788, 0.8795833333333334, 0.8932123655913978, 0.8646313364055299, 0.8714266513056835, 0.899702380952381, 0.900952380952381, 0.8983333333333333, 0.9058774961597542, 0.8882123655913978, 0.908905529953917, 0.9064784946236558, 0.8913690476190477, 0.8919354838709677, 0.8985560675883256, 0.8845218894009216, 0.8921966205837173, 0.9128571428571428, 0.8961309523809524, 0.8695737327188939, 0.8786309523809523, 0.903452380952381, 0.8999231950844854, 0.8975, 0.8886251920122887, 0.9033928571428571, 0.9097523041474654, 0.9058333333333334, 0.906958525345622, 0.8824231950844854, 0.9048214285714286, 0.8656432411674347, 0.9011309523809524, 0.9062442396313364, 0.8871390168970814, 0.9068375576036867, 0.9123214285714286, 0.8976785714285714, 0.8843413978494624, 0.8942665130568357, 0.8816052227342549, 0.8543375576036867, 0.9009466205837173, 0.9057738095238095, 0.9018433179723502, 0.9073156682027649, 0.8987480798771121, 0.9129166666666667, 0.8742818740399385, 0.872202380952381, 0.9044546850998464, 0.9083928571428571, 0.9121428571428571, 0.90875, 0.8977131336405529, 0.9123156682027649, 0.9026190476190477, 0.9033275729646697, 0.9030952380952381, 0.9042857142857142]"
testing_silhouette,"[0.40487938596491224, 0.46159788676236047, 0.4512809011164274, 0.3504535486443381, 0.4923494816586922, 0.5145783492822967, 0.5313496810207337, 0.47181519138755984, 0.49818082137161085, 0.49818082137161085, 0.503738038277512, 0.5322966507177033, 0.5745863237639554, 0.47161582934609253, 0.6039673046251993, 0.6170504385964912, 0.6077302631578948, 0.6214364035087719, 0.6023724082934608, 0.5998056220095694, 0.7128189792663476, 0.66457336523126, 0.6768839712918661, 0.6778309409888357, 0.7293909489633174, 0.6908891547049442, 0.7321321770334929, 0.7232356459330144, 0.7476076555023924, 0.700234250398724, 0.7098534688995215, 0.7603169856459331, 0.7515201355661881, 0.7191985645933014, 0.6446870015948963, 0.7311852073365231, 0.7261263955342903, 0.7352970494417863, 0.7238835725677831, 0.7500747607655502, 0.7184011164274322, 0.75313995215311, 0.7340261164274322, 0.7310606060606061, 0.7335526315789473, 0.726774322169059, 0.709579346092504, 0.6806718500797448, 0.7415769537480064, 0.7578748006379585, 0.7625847288676236, 0.7220145534290271, 0.7092304625199362, 0.7363935406698565, 0.7670205342902712, 0.7558064194577353, 0.778359250398724, 0.722188995215311, 0.7611891945773525, 0.6721491228070176, 0.7354714912280702, 0.7060905103668261, 0.7764902312599682, 0.7152362440191388, 0.7626096491228069, 0.7386114433811802, 0.7537878787878788, 0.5909589314194578, 0.7663726076555024, 0.7648026315789473, 0.7419009170653907, 0.7527661483253588, 0.7651265948963317, 0.7086074561403509, 0.7563048245614035, 0.7633821770334929, 0.7686154306220095, 0.7599182615629985, 0.7324561403508772, 0.8007874800637959, 0.6296600877192983, 0.7801285885167464, 0.7231110446570972, 0.7488785885167464, 0.7494268341307816, 0.7584728867623605, 0.7305622009569378, 0.7336772328548644, 0.7645035885167464, 0.7005083732057416, 0.73335326953748, 0.7073365231259968, 0.7685905103668261, 0.7482306618819777, 0.8037529904306221, 0.760067783094099, 0.7502741228070176, 0.8001395534290271, 0.7671700558213717, 0.7805771531100478, 0.8016098484848485, 0.7564294258373205, 0.7962021531100478, 0.731658692185008, 0.7682914673046252, 0.7879535486443381, 0.7352222886762361, 0.7434958133971292, 0.7478568580542264, 0.7584728867623605, 0.7267244816586922, 0.7811503189792663, 0.791442384370016, 0.7772876794258373, 0.7624102870813396, 0.7417513955342903, 0.7719298245614035, 0.772079346092504, 0.7682416267942584, 0.7595942982456141, 0.7317832934609251, 0.7890749601275917, 0.7433462918660287, 0.7594447767145136, 0.7804525518341308, 0.7306618819776715, 0.7832685406698565, 0.7891248006379585, 0.7678179824561403, 0.7668710127591706, 0.7499252392344498, 0.7806020733652312, 0.7354465709728868, 0.7761662679425837, 0.7595693779904306, 0.7387858851674641, 0.760067783094099, 0.698664274322169, 0.6814194577352471, 0.7540869218500797, 0.7390849282296651, 0.772079346092504, 0.7606907894736842, 0.7538377192982456, 0.6773325358851675, 0.763880582137161, 0.7760167464114833, 0.7677930622009569, 0.7907695374800638, 0.7576505183413078, 0.75313995215311, 0.7379884370015949, 0.7597687400318979, 0.7573763955342903, 0.7646281897926634, 0.773649322169059, 0.7628837719298245, 0.7586473285486444, 0.7865829346092504, 0.7597687400318979, 0.7005582137161085, 0.7467852870813396, 0.7493520733652312, 0.77080841307815, 0.7460376794258373, 0.7324312200956937, 0.7645035885167464, 0.7309609250398724, 0.7810257177033493, 0.7772876794258373, 0.745539274322169, 0.781549043062201, 0.7214912280701755, 0.7509220494417863, 0.762734250398724, 0.7555073763955342, 0.7139902312599682, 0.7477571770334929, 0.7766397527910686, 0.7166317783094099, 0.7327302631578948, 0.7696870015948963, 0.7340011961722488, 0.7358702153110048, 0.7587719298245614, 0.7542364433811802, 0.7397079346092504, 0.74897826953748, 0.7633821770334929, 0.700408692185008, 0.7253538676236045, 0.7725528309409888, 0.7335526315789473, 0.7578249601275917, 0.7242573763955342, 0.7257525917065392, 0.7387360446570972, 0.7477820972886762, 0.7215410685805422, 0.7215909090909091, 0.7783841706539075]"
