sponge,cards,sponge,cube,cards,bottle,cards,sponge,apple,cards,cube,cube,cards,apple,cylinder,sponge,bottle,cylinder,sponge,cards,bottle,apple,bottle,bottle,cup,cup,cube,cup,sponge,cup,bottle,apple,apple,cup,sponge,sponge,cup,cup,cup,apple,cylinder,cup,cards,sponge,cards,cube,apple,cards,cube,cup,bottle,cards,cup,cup,apple,cylinder,apple,cards,cube,sponge,cup,cylinder,cup,cards,sponge,cards,bottle,cube,sponge,apple,cube,cards,cylinder,cube,cards,cards,cup,apple,sponge,cup,cube,bottle,cylinder,cup,apple,cylinder,cylinder,cube,apple,bottle,cup,cards,cube,apple,sponge,cup,cylinder,apple,cards,cube,apple,cylinder,apple,cup,apple,cards,cylinder,sponge,cube,cup,cards,apple,sponge,cube,cube,bottle,cube,apple,sponge,sponge,cylinder,apple,cube,cylinder,bottle,cards,cube,cylinder,cube,cards,cards,bottle,cup,sponge,apple,cup,cylinder,sponge,cup,bottle,sponge,cube,bottle,cylinder,cup,bottle,cylinder,bottle,cylinder,cylinder,cards,cards,sponge,cards,cards,cylinder,sponge,cylinder,cube,apple,cup,cylinder,bottle,bottle,cube,cards,sponge,cylinder,cup,bottle,cube,cup,sponge,bottle,cards,cube,cup,cards,cylinder,cube,cube,cards,cards,apple,sponge,apple,cup,cup,cards,cube,apple,sponge,cylinder,bottle,apple,apple,apple,apple,cube,cylinder,cube,cylinder,bottle,cards,sponge,sponge,cylinder,cube,cards,cube,cards,cup,sponge,bottle,cylinder,cube,apple,apple,cylinder,cube,cylinder,sponge,cup,cube,cube,sponge,cylinder,cards,bottle,apple,sponge,bottle,cards,cup,apple,bottle,apple,cards,cube,cube,sponge,apple,apple,cylinder,cube,sponge,apple,sponge,bottle,apple,cup,apple,cards,apple,apple,cylinder,cards,sponge,apple,cup,cards,cards,cards,sponge,bottle,cup,sponge,cube,cup,cylinder,sponge,cylinder,sponge,cylinder,sponge,cube,cards,bottle,apple,sponge,cup,apple,cup,cup,bottle,cylinder,cards,cup,cards,cylinder,cup,cube,cup,apple,cylinder,cylinder,sponge,cup,bottle,sponge,cup,bottle,cube,cylinder,cylinder,apple,bottle,cube,cards,cylinder,bottle,cards,cylinder,bottle,cylinder,cup,sponge,apple,cup,cylinder,cylinder,cylinder,sponge,apple,bottle,cards,sponge,cube,bottle,bottle,cylinder,apple,sponge,bottle,bottle,bottle,bottle,apple,cube,apple,cards,sponge,bottle,cards,bottle,bottle,cards,sponge,cup,bottle,cylinder,cylinder,cup,cylinder,cube,cylinder,bottle,cards,apple,cards,cup,cube,cube,cylinder,cube,cylinder,cylinder,apple,cup,bottle,sponge,cylinder,cards,cup,cards,sponge,cube,cup,apple,cube,bottle,bottle,bottle,apple,apple,sponge,apple,cube,cube,cards,cards,apple,cup,cards,sponge,apple,sponge,bottle,cards,cylinder,sponge,cards,cube,cylinder,cylinder,bottle,bottle,cup,bottle,apple,cylinder,bottle,cube,cylinder,bottle,cards,apple,cup,cards,bottle,sponge,apple,cup,sponge,cylinder,cube,cylinder,cylinder,cube,cube,cup,sponge,apple,apple,cards,sponge,cylinder,cup,cards,cylinder,cards,cube,bottle,apple,cube,cube,cylinder,cards,sponge,cards,cylinder,cards,cup,apple,bottle,cylinder,cup,cards,cards,cup,bottle,cards,sponge,apple,bottle,cube,sponge,sponge,cards,cube,cup,cube,cup,cylinder,cube,sponge,cube,apple,cards,cup,sponge,cards,cup,sponge,cup,bottle,sponge,bottle,bottle,cylinder,sponge,apple,sponge,bottle,cube,cup,cylinder,cylinder,cube,cylinder,apple,cards,cup,cylinder,cards,bottle,cylinder,cup,cup,sponge,bottle,bottle,sponge,cylinder,sponge,cylinder,bottle,bottle,cube,cylinder,sponge,cards,bottle,sponge,cylinder,bottle,bottle,apple,sponge,apple,sponge,cards,cylinder,sponge,sponge,bottle,sponge,sponge,bottle,bottle,apple,cylinder,sponge,cube,bottle,cube,bottle,cube,apple,cube,cards,apple,cylinder,apple,cup,cube,cup,bottle,cylinder,cylinder,bottle,cylinder,cylinder,bottle,cards,cup,cylinder,sponge,cylinder,cylinder,cup,cube,bottle,cup,sponge,apple,cube,cube,sponge,bottle,sponge,cup,cup,cards,cards,apple,apple,cylinder,cube,apple,cylinder,sponge,cards,cup,cylinder,bottle,cylinder,cards,apple,cup,apple,sponge,apple,apple,cup,cards,bottle,sponge,cup,sponge,cube,cube,cylinder,bottle,sponge,bottle,cup,cards,sponge,sponge,apple,cube,cup,bottle,apple,apple,cards,bottle,apple,cube,bottle,cup,sponge,apple,apple,cards,cup,apple,cube,cube,cylinder,cup,cylinder,bottle,apple,bottle,bottle,cup,sponge,bottle,cup,bottle,bottle,cube,cylinder,bottle,bottle,cup,cards,cube,cube,bottle,cylinder,sponge,bottle,sponge,cylinder,sponge,apple,cup,apple,apple,sponge,cup,cube,cup,bottle,cube,sponge,apple,cards,apple,cup,apple,cylinder,cup,sponge,cube,cup,sponge,cube,cup,sponge,bottle,apple,apple,sponge,cup,cards,sponge,cards,cards,sponge,bottle,sponge,bottle,cube,cards,cube,cube,sponge,sponge,cards,bottle,cylinder,sponge,cup,sponge,bottle,cup,cup,cube,cylinder,cylinder,cylinder,sponge,cube,cylinder,bottle,sponge,apple,apple,cards,apple,apple,cube,cup,cylinder,apple,sponge,cards,bottle,cards,bottle,bottle,bottle,cube,cards,apple,apple,cards,apple,cylinder,cylinder,bottle,cards,apple,cube,cylinder,cup,cube,apple,bottle,cube,apple,cup,bottle,cylinder,cards,cube,cube,sponge,sponge,sponge,cup,sponge,cube,cards,apple,bottle,cup,sponge,bottle,sponge,sponge,apple,cube,sponge,cube,cube,cube,cup,apple,bottle,cube,cup,cylinder,cylinder,bottle,cards,cards,cards,bottle,cup,cards,cylinder,cube,cube,bottle,cylinder,cards,bottle,sponge,bottle,cube,sponge,cylinder,sponge,sponge,bottle,cube,cards,sponge,apple,apple,cylinder,sponge,sponge,cylinder,cylinder,cards,bottle,bottle,apple,sponge,cards,cube,cylinder,bottle,bottle,apple,apple,cards,cup,cup,apple,cylinder,apple,cylinder,cup,cylinder,cube,cards,apple,cylinder,cylinder,cup,cards,cube,bottle,sponge,sponge,sponge,apple,cylinder,cards,cards,cylinder,apple,cards,cylinder,cylinder,cards,cup,sponge,cup,cards,apple,cube,bottle,apple,apple,sponge,bottle,cup,cup,apple,cup,sponge,cards,bottle,sponge,cup,cards,cards,cup,cup,sponge,sponge,bottle,cup,cylinder,bottle,apple,cube,cylinder,apple,cube,bottle,apple,cup,cube,cup,cylinder,cylinder,cube,bottle,bottle,bottle,cube,bottle,apple,cube,cylinder,apple,apple,sponge,bottle,cube,apple,cup,bottle,cylinder,cards,sponge,cylinder,bottle,cylinder,sponge,cylinder,cube,sponge,cup,cup,bottle,cards,cylinder,cube,sponge,apple,sponge,sponge,cards,apple,cube,cup,cards,cube,cards,bottle,cards,cards,sponge,sponge,cube,apple,cylinder,apple,bottle,apple,cube,sponge,cards,bottle,apple,cards,cube,apple,cards,cards,apple,apple,bottle,apple,cube,cube,cards,cards,cards,apple,bottle,cube,cylinder,cup,cylinder,cylinder,apple,cylinder,sponge,sponge,sponge,cube,cylinder,cylinder,cube,cube,cup,cube,apple,cup,cube,cube,cylinder,apple,cylinder,cylinder,cube,cube,cards,bottle,apple,sponge,cup,bottle,cards,cards,cards,cup,cup,sponge,sponge,cards,apple,bottle,cylinder,cylinder,apple,cube,cylinder,cylinder,cup,cup,bottle,apple,bottle,bottle,cup,cup,sponge,cylinder,bottle,cylinder,cards,bottle,cup,cube,cube,cup,cube,cards,cards,cube,cylinder,cube,cube,cards,cards,bottle,sponge,cube,apple,cards,cube,cup,cylinder,apple,cylinder,apple,cards,cup,cards,cylinder,cup,cube,cube,cards,cup,cube,bottle,cards,apple,cylinder,apple,apple,sponge,sponge,cylinder,bottle,sponge,cube,cylinder,cylinder,cards,bottle,cube,cube,cylinder,cup,cylinder,sponge,apple,cylinder,sponge,bottle,cylinder,apple,cards,bottle,sponge,bottle,cup,cube,bottle,sponge,cube,sponge,cup,cup,sponge,cylinder,cylinder,cube,sponge,sponge,cube,cup,cards,cup,cup,cup,sponge,bottle,cup,bottle,bottle,cylinder,apple,apple,apple,apple,sponge,cube,cards,cards,sponge,cup,cup,cylinder,cup,cube,cup,cards,cube,sponge,cards,cards,cylinder,cylinder,cylinder,cup,sponge,bottle,cup,bottle,cube,sponge,sponge,cylinder,bottle,bottle,cube,sponge,cylinder,cube,sponge,cylinder,cube,bottle,cup,cube,cup,cylinder,bottle,cube,cube,bottle,cards,cup,cube,cylinder,cards,cube,cards,cards,apple,apple,cup,bottle,apple,cards,apple,bottle,sponge,cards,cup,sponge,apple,cup,cup,apple,bottle,cup,cylinder,cylinder,bottle,cup,cup,cube,apple,cup,cube,cylinder,cup,cup,cup,apple,cube,sponge,cup,cup,cards,bottle,cards,sponge,cup,apple,cylinder,cube,cards,sponge,cards,apple,bottle,cup,apple,sponge,cards,sponge,cylinder,apple,cup,apple,cube,apple,cube,apple,cylinder,cards,cards,cards,cards,cup,cube,cup,cup,cards,cup,apple,cards,sponge,bottle,cards,apple,apple,cards,cup,cylinder,cube,cards,apple,cup,bottle,cylinder,bottle,sponge,cube,apple,bottle,cards,cards,cube,cup,sponge,cards,apple,cards,cube,cup,cube,bottle,sponge,cards,cup,apple,apple,cube,cup,apple,cup,cube,cards,apple,bottle,cup,bottle,cards,cards,sponge,bottle,bottle,cards,apple,apple,cube,cylinder,sponge,bottle,cube,cup,cylinder,cube,bottle,bottle,cup,bottle,cube,apple,bottle,cup,cylinder,cylinder,cup,sponge,sponge,apple,cylinder,cube,cube,apple,cup,sponge,bottle,apple,cylinder,cup,cards,bottle,cards,cup,cards,bottle,cards,sponge,cylinder,cards,cube,apple,cylinder,apple,cards,cylinder,cube,sponge,bottle,sponge,cup,bottle,sponge,cube,cards,apple,cup,cards,sponge,cube,cards,cube,sponge,cylinder
cylinder,cylinder,cylinder,sponge,cylinder,bottle,cylinder,cylinder,cylinder,cylinder,sponge,cards,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,apple,cylinder,cylinder,cylinder,cylinder,cup,sponge,bottle,bottle,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,sponge,bottle,bottle,cylinder,bottle,cube,cylinder,apple,cube,cylinder,cylinder,cards,cylinder,cylinder,cylinder,bottle,apple,cylinder,cylinder,bottle,cube,cube,cylinder,bottle,cylinder,cup,cylinder,cylinder,cylinder,cylinder,cube,cylinder,cylinder,cards,cylinder,cylinder,cards,apple,cylinder,cylinder,bottle,cylinder,sponge,cards,cylinder,cylinder,cards,bottle,cylinder,bottle,cylinder,cylinder,cylinder,bottle,cylinder,bottle,cylinder,cylinder,apple,bottle,cylinder,cylinder,sponge,cylinder,cylinder,cylinder,sponge,bottle,cylinder,cylinder,cube,bottle,cards,cylinder,cylinder,cylinder,cube,cube,cylinder,cards,bottle,cylinder,cards,cylinder,bottle,cards,cylinder,cylinder,cube,cylinder,bottle,bottle,cylinder,cylinder,bottle,sponge,cylinder,cylinder,bottle,cylinder,cards,bottle,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cube,cylinder,cylinder,cylinder,cube,cylinder,sponge,bottle,cylinder,cylinder,cube,cylinder,cylinder,cylinder,cards,cylinder,cards,sponge,cylinder,cylinder,cylinder,cards,cards,cylinder,cylinder,cube,cards,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,cards,cylinder,cards,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,cards,cylinder,cube,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cylinder,sponge,cylinder,cylinder,cylinder,cube,cylinder,cylinder,cylinder,cube,cylinder,cylinder,cylinder,cube,cylinder,apple,bottle,cube,sponge,bottle,cube,sponge,cup,cup,bottle,cylinder,bottle,cube,apple,bottle,cylinder,cylinder,bottle,cylinder,cube,cylinder,cube,cube,cylinder,bottle,cylinder,cylinder,cube,cylinder,cylinder,cylinder,apple,cylinder,bottle,sponge,cube,cube,cup,cards,cylinder,cube,bottle,cube,cup,cup,cylinder,cylinder,cube,bottle,apple,sponge,apple,bottle,bottle,cube,sponge,cylinder,cube,cup,sponge,cylinder,apple,apple,apple,cylinder,cup,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,apple,cylinder,cylinder,sponge,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,bottle,cube,cylinder,cylinder,cube,cylinder,sponge,cards,bottle,cylinder,cube,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,cards,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,cylinder,bottle,cylinder,cube,cup,cylinder,cube,cube,cup,cup,cylinder,bottle,bottle,cup,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cube,sponge,cylinder,sponge,cylinder,sponge,cylinder,cylinder,bottle,cylinder,cards,sponge,bottle,apple,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,cylinder,bottle,cube,cylinder,cup,bottle,cylinder,bottle,sponge,cup,cup,cube,cylinder,cylinder,cube,cylinder,sponge,cylinder,cylinder,cards,cylinder,cylinder,cylinder,bottle,cup,cylinder,cylinder,cards,cylinder,bottle,cards,cards,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,sponge,cylinder,bottle,cylinder,cards,cylinder,bottle,cards,cards,cylinder,cylinder,cylinder,cylinder,cylinder,cube,cylinder,cylinder,cylinder,cylinder,sponge,cylinder,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cylinder,bottle,cylinder,cube,sponge,cards,cards,cylinder,sponge,cylinder,sponge,cylinder,cube,sponge,cylinder,cylinder,sponge,cylinder,cup,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,cube,cylinder,cylinder,bottle,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,cards,cylinder,cylinder,bottle,cylinder,cylinder,cylinder,cylinder,bottle,cylinder,cube,cylinder,cube,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,bottle,cylinder,cup,cylinder,cards,sponge,bottle,apple,bottle,cylinder,cylinder,bottle,cylinder,cube,cards,bottle,cube,cylinder,cup,cylinder,cup,cylinder,bottle,cylinder,cylinder,cube,cards,cup,cylinder,bottle,cup,cylinder,cylinder,cup,cylinder,cylinder,cube,cylinder,bottle,bottle,cylinder,cup,cylinder,cylinder,cup,cylinder,cylinder,cards,cards,cylinder,cylinder,cylinder,cube,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cards,bottle,cylinder,cylinder,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cube,bottle,cylinder,apple,cylinder,sponge,cylinder,cylinder,cylinder,bottle,bottle,bottle,cup,cards,bottle,cylinder,bottle,cylinder,cylinder,cards,cylinder,bottle,bottle,cup,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,cube,sponge,bottle,cylinder,cube,bottle,cylinder,cylinder,cylinder,bottle,sponge,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cylinder,cylinder,sponge,cylinder,cylinder,cards,cylinder,cylinder,cylinder,cup,cylinder,bottle,cards,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cup,cylinder,cylinder,cylinder,sponge,bottle,sponge,cylinder,cards,cylinder,cylinder,cylinder,cylinder,sponge,bottle,cylinder,cards,cylinder,cube,cup,cylinder,sponge,bottle,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cylinder,sponge,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,cup,sponge,apple,cylinder,cylinder,cylinder,cylinder,cards,bottle,cylinder,cylinder,cylinder,cards,cylinder,cylinder,cylinder,cylinder,bottle,cylinder,bottle,cylinder,cube,cylinder,cube,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,bottle,cylinder,cylinder,cylinder,bottle,bottle,cylinder,cylinder,sponge,cylinder,cylinder,sponge,cylinder,cylinder,bottle,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cube,cylinder,cylinder,cylinder,sponge,cylinder,cards,cylinder,bottle,cylinder,cards,cylinder,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,bottle,cube,cards,sponge,cylinder,cylinder,cards,cup,cylinder,bottle,cylinder,cylinder,apple,cylinder,cylinder,cup,cylinder,cylinder,sponge,bottle,cylinder,cylinder,cube,cylinder,cylinder,cylinder,cube,bottle,bottle,cylinder,cylinder,cylinder,cards,cylinder,cylinder,cylinder,cylinder,bottle,apple,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cube,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,bottle,cylinder,cylinder,cylinder,cylinder,sponge,cylinder,cards,cylinder,cylinder,cylinder,cylinder,cup,cards,cards,cylinder,cylinder,cylinder,cylinder,cube,bottle,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cup,cylinder,cup,cylinder,bottle,cards,cylinder,bottle,cylinder,cylinder,cylinder,cards,sponge,cylinder,cup,cylinder,cylinder,cylinder,cylinder,sponge,cylinder,cylinder,sponge,cube,apple,bottle,cylinder,cylinder,cylinder,sponge,cylinder,cube,sponge,cylinder,cube,cylinder,bottle,cube,sponge,cylinder,cylinder,cup,cube,sponge,bottle,cylinder,sponge,cylinder,cylinder,cube,cylinder,bottle,cylinder,apple,cylinder,cards,cylinder,bottle,cylinder,cylinder,apple,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,cube,cylinder,sponge,sponge,cylinder,cylinder,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,sponge,cylinder,cards,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cube,cylinder,cylinder,cylinder,cylinder,cylinder,cube,cylinder,cylinder,cylinder,cylinder,cylinder,cube,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cards,cylinder,cylinder,cylinder,cylinder,cylinder,cube,bottle,bottle,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,cylinder,cylinder,cylinder,bottle,cylinder,sponge,cylinder,sponge,cards,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cylinder,cube,cylinder,cylinder,cylinder,cup,cylinder,cube,cylinder,cylinder,bottle,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,cards,cylinder,bottle,sponge,sponge,cylinder,bottle,cylinder,bottle,cup,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cup,cards,cylinder,sponge,cards,cylinder,cylinder,cards,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cylinder,cylinder,cards,sponge,cylinder,bottle,cylinder,cylinder,cylinder,cards,cylinder,cylinder,cards,cylinder,sponge,cylinder,sponge,sponge,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,apple,sponge,cards,sponge,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,cylinder,cylinder,bottle,cylinder,cube,cylinder,apple,cylinder,sponge,bottle,cylinder,cylinder,cards,cylinder,sponge,cards,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cards,sponge,cylinder,cards,bottle,sponge,cards,cylinder,bottle,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,bottle,sponge,cards,cards,cylinder,cards,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,cylinder,cylinder,apple,cylinder,cards,cylinder,cylinder,cylinder,cylinder,cylinder,cards,bottle,bottle,sponge,cylinder,bottle,cards,cylinder,sponge,cylinder,sponge,cylinder,cylinder,sponge,bottle,sponge,cylinder,sponge,bottle,cylinder,cylinder,cards,cylinder,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cube,sponge,cylinder,cylinder,bottle,bottle,cylinder,cylinder,cup,cylinder,apple,cylinder,cube,apple,cards,bottle,cube,sponge,cards,cube,cylinder,cylinder,cylinder,bottle,cylinder,cards,cylinder,apple,cylinder,cube,cylinder,cylinder,bottle,cylinder,cube,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,bottle,cards,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,sponge,bottle,bottle,cylinder,cup,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,cards,cylinder,cards,cylinder,cylinder,cylinder,bottle,cylinder,cylinder,cards,cube,cylinder,cylinder,cylinder,cylinder,cube,bottle,cylinder,cylinder,cylinder,cylinder,cards,cards,sponge,cylinder,cylinder,cylinder,sponge,cylinder,cylinder,cards,cards,apple,sponge,bottle,cylinder,bottle,cylinder,cup,cylinder,cylinder,cube,cylinder,cylinder,cylinder,cylinder,cylinder,bottle,cube,cylinder,cylinder,cylinder,cube,bottle,cylinder,sponge,cylinder,cylinder,bottle,cylinder,cup,cylinder,cylinder,cube,cards,cup,cup,cylinder,cylinder,bottle,cylinder,sponge,cylinder,bottle,cup,bottle,cylinder,cylinder,cylinder,cube,apple,sponge,apple,cylinder,cylinder,cylinder,cylinder,cards,bottle,cylinder,cube,bottle,cylinder,cards,cylinder,cylinder,sponge,cylinder,cylinder,cylinder,cylinder,cylinder,cylinder,sponge,cylinder,bottle,bottle,cylinder,cylinder,sponge,cylinder,cards,cylinder,cylinder
